                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    613,                 1.3954,                0.80964,                0.88088,                0.14055,                0.15883,                0.09024,                0.02931,                 2.8129,                 3.0075,                 1.3173,              0.0069706,              0.0069706,              0.0069706
                    614,                 1.3375,                0.77039,                0.88163,                0.15532,                0.14598,                0.09058,                0.02949,                 2.8159,                 3.0026,                 1.3182,              0.0069657,              0.0069657,              0.0069657
                    615,                 1.3626,                0.78727,                0.88265,                0.15568,                0.14447,                0.08806,                0.02905,                 2.8198,                 3.0174,                 1.3241,              0.0069607,              0.0069607,              0.0069607
                    616,                 1.3547,                0.78002,                0.88679,                0.16292,                0.14641,                0.09059,                0.02911,                 2.8156,                 3.0256,                 1.3279,              0.0069558,              0.0069558,              0.0069558
                    617,                 1.3448,                0.77717,                0.88051,                0.16178,                0.14911,                0.09118,                0.02914,                 2.8179,                 3.0347,                 1.3349,              0.0069508,              0.0069508,              0.0069508
                    618,                  1.361,                0.78667,                  0.886,                0.16092,                0.14876,                0.08973,                0.02933,                  2.818,                 3.0421,                 1.3338,              0.0069458,              0.0069458,              0.0069458
                    619,                 1.3963,                0.81005,                0.88276,                 0.1545,                0.15372,                0.09098,                0.02958,                 2.8251,                 3.0369,                 1.3351,              0.0069409,              0.0069409,              0.0069409
                    620,                 1.3536,                0.78458,                0.87468,                0.15141,                0.14868,                0.09048,                0.02926,                 2.8258,                 3.0392,                 1.3296,              0.0069359,              0.0069359,              0.0069359
                    621,                 1.3562,                0.78641,                0.87782,                0.15519,                0.14731,                0.08874,                  0.029,                 2.8251,                 3.0351,                 1.3277,               0.006931,               0.006931,               0.006931
                    622,                 1.3211,                 0.7596,                0.88055,                0.17829,                0.13562,                0.08851,                0.02838,                 2.8197,                 3.0161,                 1.3245,              0.0069261,              0.0069261,              0.0069261
                    623,                 1.3458,                 0.7832,                0.87611,                0.16285,                0.14392,                 0.0882,                0.02854,                 2.8177,                 3.0156,                   1.32,              0.0069211,              0.0069211,              0.0069211
                    624,                 1.3402,                0.76586,                0.87872,                0.15268,                0.14696,                0.08906,                0.02891,                 2.8178,                 3.0241,                 1.3196,              0.0069162,              0.0069162,              0.0069162
                    625,                 1.3389,                0.78431,                0.87711,                0.15419,                0.14651,                0.08925,                0.02885,                 2.8161,                 3.0346,                 1.3175,              0.0069112,              0.0069112,              0.0069112
                    626,                 1.3493,                0.77089,                0.87947,                0.15524,                0.15372,                0.08972,                 0.0286,                 2.8165,                 3.0133,                 1.3134,              0.0069063,              0.0069063,              0.0069063
                    627,                 1.3196,                0.76942,                0.87164,                0.14543,                0.16025,                0.08979,                0.02871,                 2.8176,                 2.9927,                 1.3138,              0.0069013,              0.0069013,              0.0069013
                    628,                 1.3536,                0.78067,                0.87659,                0.14761,                0.15719,                0.08926,                0.02821,                 2.8193,                 2.9926,                 1.3128,              0.0068963,              0.0068963,              0.0068963
                    629,                 1.2981,                0.74563,                0.87867,                0.15874,                0.15789,                0.09258,                0.02893,                 2.8112,                 2.9958,                 1.3122,              0.0068914,              0.0068914,              0.0068914
                    630,                 1.3453,                0.77579,                  0.884,                0.16917,                 0.1481,                0.09275,                0.02901,                 2.8118,                 2.9851,                 1.3143,              0.0068864,              0.0068864,              0.0068864
                    631,                 1.3363,                0.76807,                0.88209,                0.16229,                0.15204,                0.09299,                0.02921,                 2.8098,                 2.9794,                 1.3118,              0.0068815,              0.0068815,              0.0068815
                    632,                 1.3216,                0.75575,                0.87766,                0.16129,                0.15203,                0.09317,                0.02875,                 2.8084,                 2.9949,                 1.3137,              0.0068766,              0.0068766,              0.0068766
                    633,                 1.3424,                0.77921,                0.87393,                0.15257,                0.16775,                0.09121,                0.02884,                 2.8044,                 2.9999,                 1.3113,              0.0068716,              0.0068716,              0.0068716
                    634,                 1.3448,                0.78058,                0.88061,                0.14578,                0.16147,                0.09119,                0.02861,                 2.8045,                 3.0089,                 1.3126,              0.0068667,              0.0068667,              0.0068667
                    635,                  1.344,                0.77052,                0.88042,                0.14877,                0.16257,                0.09026,                0.02832,                  2.812,                 3.0245,                 1.3134,              0.0068617,              0.0068617,              0.0068617
                    636,                 1.3063,                0.75762,                0.87802,                0.15169,                0.16544,                0.08977,                 0.0283,                 2.8123,                  3.033,                 1.3121,              0.0068568,              0.0068568,              0.0068568
                    637,                 1.3498,                0.78275,                0.87727,                0.14307,                0.15783,                0.08934,                0.02819,                  2.809,                  3.038,                 1.3113,              0.0068518,              0.0068518,              0.0068518
                    638,                  1.352,                0.78186,                0.87756,                0.14576,                 0.1539,                 0.0889,                0.02822,                 2.8097,                 3.0456,                 1.3107,              0.0068468,              0.0068468,              0.0068468
                    639,                 1.3404,                0.77454,                0.87843,                0.14226,                0.15293,                0.08828,                0.02823,                 2.8071,                 3.0451,                 1.3105,              0.0068419,              0.0068419,              0.0068419
                    640,                 1.3273,                0.76786,                0.87341,                0.14462,                0.14937,                0.08936,                0.02824,                  2.805,                 3.0531,                 1.3099,              0.0068369,              0.0068369,              0.0068369
                    641,                 1.3473,                 0.7755,                0.87807,                0.15364,                0.15319,                0.08892,                0.02793,                 2.8096,                 3.0537,                 1.3142,               0.006832,               0.006832,               0.006832
                    642,                 1.3162,                0.76252,                0.87844,                0.15738,                0.15525,                0.08718,                0.02772,                 2.8127,                 3.0586,                  1.316,              0.0068271,              0.0068271,              0.0068271
                    643,                 1.3166,                0.76655,                0.87517,                0.15336,                0.15796,                0.08811,                0.02808,                 2.8136,                 3.0441,                 1.3202,              0.0068221,              0.0068221,              0.0068221
                    644,                 1.3208,                0.75906,                0.87104,                0.15676,                0.16071,                0.08899,                0.02813,                 2.8123,                 3.0516,                 1.3213,              0.0068172,              0.0068172,              0.0068172
                    645,                 1.3324,                 0.7708,                0.87722,                0.16078,                0.15446,                0.08881,                 0.0284,                 2.8135,                 3.0525,                 1.3236,              0.0068122,              0.0068122,              0.0068122
                    646,                 1.3564,                0.78469,                0.87256,                0.15899,                 0.1539,                0.08954,                0.02862,                 2.8152,                  3.049,                 1.3258,              0.0068073,              0.0068073,              0.0068073
                    647,                 1.3544,                0.78834,                0.88211,                0.16033,                  0.151,                0.08904,                 0.0292,                 2.8204,                  3.055,                 1.3241,              0.0068023,              0.0068023,              0.0068023
                    648,                 1.3245,                0.76237,                0.87706,                0.15118,                0.14849,                0.08799,                0.02924,                 2.8212,                 3.0643,                 1.3247,              0.0067973,              0.0067973,              0.0067973
                    649,                 1.3419,                 0.7683,                0.87797,                0.16053,                  0.156,                0.09028,                0.02941,                 2.8146,                 3.0594,                 1.3212,              0.0067924,              0.0067924,              0.0067924
                    650,                 1.3497,                0.77288,                0.87581,                0.16151,                0.15718,                0.08916,                0.02919,                  2.813,                 3.0638,                  1.321,              0.0067875,              0.0067875,              0.0067875
                    651,                 1.3293,                0.75926,                 0.8748,                0.15797,                0.15709,                0.08867,                0.02878,                 2.8143,                   3.07,                 1.3215,              0.0067825,              0.0067825,              0.0067825
                    652,                 1.3187,                0.75264,                 0.8743,                0.15518,                0.15357,                 0.0887,                0.02909,                 2.8149,                 3.0692,                 1.3233,              0.0067776,              0.0067776,              0.0067776
                    653,                 1.3115,                0.74875,                0.87449,                0.15776,                0.15565,                0.08939,                0.02931,                 2.8142,                  3.069,                 1.3247,              0.0067726,              0.0067726,              0.0067726
                    654,                 1.3296,                0.76709,                0.87393,                0.15969,                0.15803,                0.09073,                0.02959,                 2.8155,                 3.0626,                 1.3275,              0.0067677,              0.0067677,              0.0067677
                    655,                 1.3132,                0.75109,                0.87309,                0.16119,                 0.1573,                0.09057,                0.02958,                 2.8212,                 3.0481,                 1.3327,              0.0067627,              0.0067627,              0.0067627
                    656,                  1.305,                0.74699,                0.87573,                0.16239,                 0.1573,                0.08967,                0.02926,                 2.8254,                 3.0469,                 1.3339,              0.0067577,              0.0067577,              0.0067577
                    657,                 1.3127,                0.76343,                0.87498,                0.15898,                0.15838,                0.08978,                0.02919,                 2.8314,                 3.0386,                  1.336,              0.0067528,              0.0067528,              0.0067528
                    658,                 1.2955,                0.74929,                0.87626,                0.16076,                0.15862,                0.09037,                0.02869,                 2.8349,                 3.0486,                 1.3377,              0.0067478,              0.0067478,              0.0067478
                    659,                  1.339,                0.76546,                0.87891,                0.16119,                0.16058,                0.08961,                0.02894,                 2.8271,                 3.0413,                 1.3294,              0.0067429,              0.0067429,              0.0067429
                    660,                 1.3022,                0.74645,                0.87129,                0.16015,                0.15771,                0.08882,                0.02854,                 2.8223,                 3.0322,                 1.3256,               0.006738,               0.006738,               0.006738
                    661,                  1.333,                0.76104,                0.87448,                0.15381,                0.16515,                0.08778,                0.02852,                 2.8173,                 3.0167,                 1.3216,               0.006733,               0.006733,               0.006733
                    662,                 1.3334,                0.77651,                0.87682,                0.15257,                0.16405,                0.08777,                0.02878,                 2.8172,                  3.014,                  1.322,              0.0067281,              0.0067281,              0.0067281
                    663,                 1.3141,                0.76239,                0.87526,                0.13963,                 0.1604,                0.08709,                0.02873,                 2.8209,                 3.0218,                 1.3211,              0.0067231,              0.0067231,              0.0067231
                    664,                 1.3372,                0.77483,                 0.8712,                0.14765,                0.16679,                 0.0866,                0.02841,                 2.8225,                 3.0249,                 1.3203,              0.0067181,              0.0067181,              0.0067181
                    665,                 1.3341,                0.76514,                0.87568,                0.14824,                0.15777,                0.08646,                0.02808,                 2.8243,                 3.0335,                 1.3205,              0.0067132,              0.0067132,              0.0067132
                    666,                 1.3083,                0.76377,                0.87559,                0.14363,                0.15191,                0.08759,                0.02827,                 2.8253,                 3.0454,                 1.3208,              0.0067082,              0.0067082,              0.0067082
                    667,                 1.3249,                0.75087,                0.87766,                0.16152,                0.14217,                0.08714,                0.02805,                 2.8286,                 3.0529,                 1.3216,              0.0067033,              0.0067033,              0.0067033
                    668,                 1.3306,                 0.7605,                0.87679,                0.14336,                0.15668,                0.08752,                0.02801,                 2.8317,                 3.0612,                 1.3197,              0.0066983,              0.0066983,              0.0066983
                    669,                 1.3324,                0.76365,                0.87439,                0.14046,                0.15916,                0.08829,                0.02819,                  2.829,                 3.0551,                 1.3155,              0.0066934,              0.0066934,              0.0066934
                    670,                 1.3437,                0.76748,                0.87375,                0.14073,                0.15837,                0.08762,                0.02789,                 2.8272,                 3.0564,                 1.3162,              0.0066885,              0.0066885,              0.0066885
                    671,                 1.3019,                0.75342,                   0.87,                0.13852,                 0.1552,                0.08641,                0.02777,                 2.8273,                 3.0662,                 1.3155,              0.0066835,              0.0066835,              0.0066835
                    672,                   1.32,                0.75852,                0.87212,                0.14374,                0.15161,                0.08497,                0.02744,                 2.8329,                 3.0944,                 1.3235,              0.0066786,              0.0066786,              0.0066786
                    673,                 1.3258,                0.75235,                0.87417,                0.14312,                0.14759,                0.08558,                0.02773,                 2.8317,                  3.084,                 1.3227,              0.0066736,              0.0066736,              0.0066736
                    674,                 1.3018,                 0.7495,                0.87097,                0.14885,                0.14321,                0.08539,                 0.0275,                 2.8263,                 3.0597,                 1.3132,              0.0066686,              0.0066686,              0.0066686
                    675,                 1.3244,                 0.7611,                0.87185,                0.15617,                0.13845,                0.08624,                0.02779,                 2.8223,                  3.053,                  1.312,              0.0066637,              0.0066637,              0.0066637
                    676,                 1.3145,                0.75733,                0.87317,                0.16013,                0.14098,                0.08656,                0.02788,                  2.819,                 3.0424,                 1.3136,              0.0066587,              0.0066587,              0.0066587
                    677,                 1.3637,                0.78191,                0.87406,                0.16194,                0.13549,                0.08629,                0.02797,                 2.8276,                  3.039,                 1.3167,              0.0066538,              0.0066538,              0.0066538
                    678,                 1.3021,                0.74911,                0.87189,                0.16738,                0.13402,                0.08652,                0.02813,                 2.8312,                 3.0417,                  1.319,              0.0066488,              0.0066488,              0.0066488
                    679,                 1.3096,                0.75113,                0.87393,                0.16186,                0.13692,                0.08668,                0.02798,                 2.8443,                 3.0587,                 1.3283,              0.0066439,              0.0066439,              0.0066439
                    680,                 1.3053,                0.74293,                 0.8755,                0.15268,                0.15095,                0.08665,                0.02753,                 2.8444,                  3.055,                 1.3324,               0.006639,               0.006639,               0.006639
                    681,                 1.3254,                0.75192,                0.87592,                0.14577,                 0.1548,                 0.0879,                0.02789,                 2.8462,                 3.0427,                 1.3326,               0.006634,               0.006634,               0.006634
                    682,                 1.3036,                0.75015,                0.87339,                 0.1545,                0.14741,                0.08895,                0.02807,                 2.8489,                 3.0362,                 1.3344,              0.0066291,              0.0066291,              0.0066291
                    683,                  1.325,                0.74768,                0.87321,                0.16085,                0.14536,                0.08983,                0.02834,                 2.8502,                 3.0366,                 1.3351,              0.0066241,              0.0066241,              0.0066241
                    684,                 1.3123,                0.75522,                0.86804,                0.17223,                0.14889,                 0.0906,                0.02856,                 2.8459,                 3.0345,                 1.3325,              0.0066192,              0.0066192,              0.0066192
                    685,                 1.3295,                0.76571,                0.87222,                0.17124,                0.14993,                0.09123,                0.02898,                 2.8434,                 3.0254,                 1.3326,              0.0066142,              0.0066142,              0.0066142
                    686,                 1.3103,                 0.7461,                0.87036,                0.16842,                0.15117,                0.09134,                0.02917,                 2.8401,                 3.0356,                 1.3315,              0.0066092,              0.0066092,              0.0066092
                    687,                 1.2916,                0.74353,                0.87742,                0.16138,                0.15221,                0.09024,                 0.0291,                 2.8448,                 3.0486,                 1.3308,              0.0066043,              0.0066043,              0.0066043
                    688,                 1.3253,                0.75982,                0.87433,                0.16263,                0.15055,                0.09089,                0.02914,                  2.846,                 3.0444,                 1.3293,              0.0065993,              0.0065993,              0.0065993
                    689,                 1.2895,                0.73111,                 0.8698,                0.16774,                0.14883,                0.09045,                0.02921,                 2.8508,                  3.047,                 1.3285,              0.0065944,              0.0065944,              0.0065944
                    690,                 1.3026,                 0.7375,                0.87385,                0.16937,                0.15117,                0.09154,                0.02931,                 2.8519,                 3.0429,                 1.3278,              0.0065895,              0.0065895,              0.0065895
                    691,                 1.3022,                 0.7469,                0.87381,                0.16446,                0.14588,                0.09085,                0.02935,                 2.8491,                 3.0357,                 1.3268,              0.0065845,              0.0065845,              0.0065845
                    692,                  1.312,                0.74648,                0.87836,                0.15418,                0.15012,                 0.0906,                0.02904,                 2.8523,                 3.0346,                 1.3295,              0.0065796,              0.0065796,              0.0065796
                    693,                 1.3114,                0.75911,                0.86967,                0.16798,                 0.1507,                 0.0906,                0.02894,                 2.8506,                 3.0327,                 1.3295,              0.0065746,              0.0065746,              0.0065746
                    694,                 1.3008,                0.73607,                0.87247,                0.16013,                0.15616,                0.09212,                0.02906,                 2.8474,                 3.0343,                 1.3293,              0.0065697,              0.0065697,              0.0065697
                    695,                 1.3291,                0.76445,                0.87155,                0.16291,                0.15803,                0.09289,                0.02891,                 2.8467,                 3.0419,                 1.3283,              0.0065647,              0.0065647,              0.0065647
                    696,                 1.3233,                0.76291,                  0.872,                 0.1583,                0.16223,                0.09325,                0.02891,                 2.8457,                 3.0492,                 1.3283,              0.0065598,              0.0065598,              0.0065598
                    697,                 1.2839,                0.72515,                0.87125,                0.15655,                0.16182,                0.09296,                0.02891,                 2.8501,                 3.0671,                 1.3287,              0.0065548,              0.0065548,              0.0065548
                    698,                 1.3143,                0.74565,                0.86858,                 0.1517,                0.15379,                0.09024,                0.02866,                 2.8465,                 3.0613,                 1.3264,              0.0065498,              0.0065498,              0.0065498
                    699,                 1.3044,                0.74272,                0.86509,                0.14236,                0.16329,                0.09055,                0.02878,                 2.8408,                 3.0632,                 1.3234,              0.0065449,              0.0065449,              0.0065449
                    700,                  1.302,                0.74224,                0.87118,                0.13889,                 0.1606,                0.09008,                0.02863,                 2.8437,                 3.0648,                 1.3241,                0.00654,                0.00654,                0.00654
                    701,                 1.3106,                0.74935,                0.87145,                0.13647,                0.14807,                0.08907,                0.02851,                 2.8437,                 3.0752,                 1.3245,               0.006535,               0.006535,               0.006535
                    702,                 1.2938,                0.73748,                0.87268,                0.12681,                0.14498,                 0.0892,                0.02851,                  2.844,                 3.0774,                 1.3248,                0.00653,                0.00653,                0.00653
                    703,                  1.329,                 0.7632,                0.87095,                0.13381,                0.14874,                0.08921,                0.02829,                 2.8461,                 3.0833,                 1.3246,              0.0065251,              0.0065251,              0.0065251
                    704,                 1.2895,                0.73462,                0.86874,                 0.1262,                 0.1424,                 0.0871,                0.02798,                 2.8471,                  3.093,                 1.3242,              0.0065202,              0.0065202,              0.0065202
                    705,                 1.2926,                0.74302,                0.86991,                0.13754,                0.14357,                0.08559,                0.02764,                 2.8442,                 3.1075,                  1.322,              0.0065152,              0.0065152,              0.0065152
                    706,                 1.3098,                0.75046,                0.87147,                0.14259,                0.14512,                0.08849,                0.02846,                 2.8416,                 3.1067,                 1.3186,              0.0065102,              0.0065102,              0.0065102
                    707,                  1.297,                0.74453,                0.87132,                0.13989,                0.14026,                 0.0877,                0.02848,                 2.8447,                 3.1124,                 1.3174,              0.0065053,              0.0065053,              0.0065053
                    708,                 1.2999,                0.74754,                0.87444,                0.13551,                0.13957,                0.08688,                0.02844,                 2.8507,                 3.1106,                 1.3185,              0.0065004,              0.0065004,              0.0065004
                    709,                 1.2778,                0.73215,                0.86776,                0.13779,                0.14433,                 0.0887,                 0.0285,                  2.851,                 3.1064,                 1.3185,              0.0064954,              0.0064954,              0.0064954
                    710,                 1.3022,                0.73896,                0.87085,                 0.1392,                0.14578,                0.08917,                0.02876,                 2.8535,                  3.112,                 1.3183,              0.0064905,              0.0064905,              0.0064905
                    711,                 1.2706,                0.73163,                 0.8702,                0.14388,                0.14551,                0.08838,                0.02914,                 2.8494,                 3.1238,                 1.3173,              0.0064855,              0.0064855,              0.0064855
                    712,                 1.3125,                0.75443,                 0.8707,                0.15411,                0.15221,                0.08802,                0.02855,                 2.8537,                  3.125,                 1.3208,              0.0064806,              0.0064806,              0.0064806
                    713,                 1.3058,                0.74301,                0.87369,                0.14434,                0.14516,                0.08739,                0.02854,                 2.8551,                 3.1227,                 1.3239,              0.0064756,              0.0064756,              0.0064756
                    714,                 1.2884,                0.73958,                0.87082,                0.14306,                0.14246,                0.08731,                 0.0287,                 2.8571,                 3.1256,                 1.3251,              0.0064707,              0.0064707,              0.0064707
                    715,                 1.3196,                0.74663,                0.87128,                0.14571,                0.14578,                 0.0874,                0.02877,                 2.8616,                  3.122,                 1.3275,              0.0064657,              0.0064657,              0.0064657
                    716,                 1.2892,                0.73949,                 0.8719,                0.14915,                0.13723,                0.08703,                0.02893,                 2.8567,                 3.1212,                 1.3249,              0.0064608,              0.0064608,              0.0064608
                    717,                 1.2968,                 0.7326,                0.87281,                0.15104,                0.13811,                 0.0888,                0.02934,                 2.8566,                 3.1158,                 1.3308,              0.0064558,              0.0064558,              0.0064558
                    718,                  1.288,                0.74568,                0.86733,                0.15011,                0.13756,                0.08889,                0.02918,                 2.8579,                 3.1139,                 1.3319,              0.0064508,              0.0064508,              0.0064508
                    719,                 1.3062,                0.74348,                0.86912,                0.15651,                0.13391,                0.08973,                 0.0294,                 2.8537,                 3.1142,                 1.3312,              0.0064459,              0.0064459,              0.0064459
                    720,                 1.2869,                0.73812,                 0.8749,                0.15855,                0.13245,                0.09028,                0.02933,                 2.8478,                 3.1206,                 1.3292,               0.006441,               0.006441,               0.006441
                    721,                 1.2742,                0.73398,                0.86762,                0.15583,                0.13563,                0.09019,                0.02942,                 2.8501,                 3.1258,                 1.3344,               0.006436,               0.006436,               0.006436
                    722,                 1.3049,                0.75261,                0.87055,                0.15643,                0.13536,                0.08921,                0.02919,                  2.844,                 3.1246,                 1.3358,               0.006431,               0.006431,               0.006431
                    723,                 1.3125,                0.74641,                0.86919,                0.15848,                0.14498,                0.08915,                0.02897,                 2.8433,                  3.123,                 1.3357,              0.0064261,              0.0064261,              0.0064261
                    724,                 1.2953,                 0.7404,                0.86567,                0.15668,                0.14457,                0.08836,                0.02889,                 2.8423,                 3.1281,                 1.3342,              0.0064212,              0.0064212,              0.0064212
                    725,                 1.2711,                0.72396,                0.86676,                0.14901,                0.14719,                 0.0868,                0.02853,                 2.8418,                 3.1232,                 1.3361,              0.0064162,              0.0064162,              0.0064162
                    726,                 1.2927,                 0.7283,                0.86863,                0.14481,                 0.1487,                0.08719,                0.02854,                  2.843,                 3.1276,                  1.336,              0.0064112,              0.0064112,              0.0064112
                    727,                 1.2919,                0.73528,                0.86793,                 0.1563,                0.14457,                0.08716,                0.02839,                 2.8438,                 3.1184,                 1.3362,              0.0064063,              0.0064063,              0.0064063
                    728,                 1.3019,                 0.7416,                0.86831,                0.15598,                0.14498,                0.08731,                0.02839,                  2.845,                 3.1179,                  1.337,              0.0064014,              0.0064014,              0.0064014
                    729,                 1.2793,                 0.7164,                0.86859,                0.15297,                0.14732,                 0.0877,                0.02857,                 2.8488,                 3.1229,                 1.3377,              0.0063964,              0.0063964,              0.0063964
                    730,                  1.291,                0.72554,                0.86984,                0.15328,                0.14813,                0.08937,                0.02859,                 2.8529,                 3.1222,                 1.3396,              0.0063914,              0.0063914,              0.0063914
                    731,                 1.2997,                0.73957,                0.86822,                0.14925,                0.14815,                0.08754,                0.02841,                  2.855,                 3.1257,                 1.3402,              0.0063865,              0.0063865,              0.0063865
                    732,                 1.2597,                0.71696,                0.86719,                0.15226,                0.14774,                0.08882,                0.02882,                 2.8563,                 3.1206,                 1.3411,              0.0063816,              0.0063816,              0.0063816
                    733,                   1.27,                0.72531,                0.87242,                0.15192,                0.14641,                  0.088,                0.02884,                 2.8565,                 3.1227,                 1.3425,              0.0063766,              0.0063766,              0.0063766
                    734,                 1.3048,                0.74131,                0.86709,                0.14368,                0.14939,                0.08767,                0.02877,                 2.8539,                 3.1196,                 1.3407,              0.0063716,              0.0063716,              0.0063716
                    735,                 1.2979,                0.73248,                0.86638,                0.15386,                0.14623,                0.08733,                0.02842,                 2.8572,                 3.1214,                 1.3424,              0.0063667,              0.0063667,              0.0063667
                    736,                 1.2715,                0.72499,                0.86761,                0.15546,                0.14679,                0.08815,                0.02834,                 2.8613,                  3.128,                 1.3423,              0.0063618,              0.0063618,              0.0063618
                    737,                 1.2728,                0.72895,                0.86528,                0.15868,                0.14534,                  0.088,                0.02853,                 2.8563,                 3.1176,                 1.3412,              0.0063568,              0.0063568,              0.0063568
                    738,                 1.2968,                0.74048,                0.86799,                0.15029,                0.15043,                 0.0886,                 0.0286,                  2.856,                 3.1179,                 1.3425,              0.0063519,              0.0063519,              0.0063519
                    739,                 1.2831,                0.73516,                0.86554,                0.14659,                0.15188,                0.08814,                0.02904,                 2.8547,                 3.1109,                 1.3415,              0.0063469,              0.0063469,              0.0063469
                    740,                 1.2802,                0.72743,                0.86837,                0.15255,                 0.1536,                0.08937,                0.02941,                 2.8554,                 3.1113,                 1.3412,               0.006342,               0.006342,               0.006342
                    741,                 1.3051,                0.74606,                0.86748,                0.15373,                0.15045,                 0.0901,                 0.0293,                  2.856,                 3.1164,                 1.3415,               0.006337,               0.006337,               0.006337
                    742,                 1.3058,                 0.7437,                0.86749,                0.14224,                0.14812,                0.09024,                0.02922,                 2.8564,                 3.1185,                 1.3406,               0.006332,               0.006332,               0.006332
                    743,                    1.3,                 0.7392,                0.87074,                0.14693,                0.14472,                0.09018,                0.02905,                 2.8554,                  3.118,                 1.3388,              0.0063271,              0.0063271,              0.0063271
                    744,                 1.2781,                 0.7372,                0.87159,                0.14455,                0.14921,                0.08952,                0.02903,                 2.8552,                 3.1288,                  1.339,              0.0063222,              0.0063222,              0.0063222
                    745,                 1.2918,                0.74123,                0.86887,                0.14816,                0.15169,                0.09035,                0.02922,                 2.8567,                 3.1282,                   1.34,              0.0063172,              0.0063172,              0.0063172
                    746,                 1.3021,                0.73328,                0.86768,                0.15437,                0.15241,                0.09183,                 0.0296,                  2.855,                 3.1255,                 1.3376,              0.0063122,              0.0063122,              0.0063122
