                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    251,                 2.9549,                 2.2572,                0.85558,                0.08081,                0.08361,                0.03767,                0.01078,                 3.0518,                 2.4677,                0.86512,              0.0087625,              0.0087625,              0.0087625
                    252,                 2.9091,                 2.1933,                0.86515,                0.07264,                0.08438,                0.03772,                0.01173,                 3.0354,                 2.4482,                0.86468,              0.0087576,              0.0087576,              0.0087576
                    253,                 2.8969,                  2.267,                 0.8689,                0.10289,                0.09318,                0.04334,                0.01359,                 3.0078,                 2.3883,                 0.8693,              0.0087526,              0.0087526,              0.0087526
                    254,                 2.9343,                  2.238,                0.84392,                0.09139,                0.10008,                0.04436,                0.01283,                 3.0469,                 2.4037,                0.86972,              0.0087476,              0.0087476,              0.0087476
                    255,                 2.9162,                 2.1912,                0.86969,                0.08252,                0.09406,                0.04097,                0.01169,                 3.0199,                 2.4928,                0.86416,              0.0087427,              0.0087427,              0.0087427
                    256,                 2.9101,                  2.257,                0.86406,                0.10039,                 0.1002,                0.03805,                 0.0108,                 3.0368,                 2.5297,                0.86124,              0.0087378,              0.0087378,              0.0087378
                    257,                 2.9159,                  2.263,                0.85164,                0.07819,                0.09361,                0.04335,                 0.0134,                 2.9806,                 2.4208,                0.85863,              0.0087328,              0.0087328,              0.0087328
                    258,                 2.9409,                 2.2412,                0.85429,                0.09579,                0.09316,                 0.0405,                0.01172,                 3.0996,                 2.4924,                0.86574,              0.0087278,              0.0087278,              0.0087278
                    259,                 2.9261,                 2.2122,                 0.8585,                0.09903,                0.09809,                0.04168,                0.01271,                 2.9789,                 2.3902,                0.86278,              0.0087229,              0.0087229,              0.0087229
                    260,                  2.955,                 2.1664,                0.86534,                0.08385,                0.08982,                0.03946,                0.01211,                 2.9731,                 2.4175,                0.86406,               0.008718,               0.008718,               0.008718
                    261,                  2.977,                  2.262,                0.86586,                0.07222,                0.08408,                0.03931,                 0.0117,                 3.0348,                 2.4601,                0.86352,               0.008713,               0.008713,               0.008713
                    262,                  2.937,                 2.2505,                0.85321,                0.09013,                0.08101,                 0.0417,                0.01292,                 3.0145,                 2.4181,                0.85871,              0.0087081,              0.0087081,              0.0087081
                    263,                 2.9033,                 2.1749,                0.85844,                0.08995,                0.10658,                0.04023,                0.01135,                 3.0087,                 2.4522,                 0.8627,              0.0087031,              0.0087031,              0.0087031
                    264,                 2.8757,                 2.1715,                 0.8615,                0.09025,                0.10124,                0.04008,                0.01169,                 3.0046,                 2.4656,                0.86332,              0.0086981,              0.0086981,              0.0086981
                    265,                 2.9009,                 2.1722,                0.86347,                0.09885,                0.09754,                0.04181,                0.01302,                 3.0152,                 2.4266,                0.86386,              0.0086932,              0.0086932,              0.0086932
                    266,                 2.9292,                 2.2103,                0.86531,                0.09944,                0.09392,                0.04104,                  0.013,                 3.0664,                 2.4992,                0.86342,              0.0086882,              0.0086882,              0.0086882
                    267,                 2.9216,                 2.2041,                0.85666,                0.08981,                 0.1045,                0.03925,                 0.0121,                 3.0047,                 2.4424,                0.86152,              0.0086833,              0.0086833,              0.0086833
                    268,                 2.9324,                 2.1804,                0.84995,                0.08752,                0.09873,                0.03747,                0.01134,                  2.991,                 2.4708,                 0.8615,              0.0086783,              0.0086783,              0.0086783
                    269,                 2.9387,                 2.2125,                0.85133,                0.10026,                0.09559,                0.04309,                0.01281,                 2.9693,                 2.3925,                0.85574,              0.0086734,              0.0086734,              0.0086734
                    270,                 2.8746,                 2.1997,                0.85245,                0.09611,                0.10194,                0.04411,                 0.0141,                 2.9357,                 2.3705,                0.85617,              0.0086684,              0.0086684,              0.0086684
                    271,                 2.9104,                 2.2113,                0.85812,                0.09331,                0.10127,                0.04064,                0.01311,                 2.9904,                  2.438,                0.86401,              0.0086635,              0.0086635,              0.0086635
                    272,                  2.932,                 2.2156,                0.85873,                0.09229,                0.09793,                0.04139,                0.01226,                 3.0698,                 2.4222,                0.86909,              0.0086586,              0.0086586,              0.0086586
                    273,                 2.9091,                 2.1824,                0.86257,                0.10593,                0.09908,                0.04045,                 0.0118,                 3.0305,                 2.4383,                0.87197,              0.0086536,              0.0086536,              0.0086536
                    274,                 2.9126,                    2.2,                0.85509,                0.08914,                0.10384,                0.04077,                0.01188,                 2.9912,                 2.4028,                0.85898,              0.0086486,              0.0086486,              0.0086486
                    275,                 2.8512,                 2.1743,                0.86344,                0.09301,                0.10625,                0.04111,                0.01244,                 3.0293,                 2.4111,                0.85984,              0.0086437,              0.0086437,              0.0086437
                    276,                 2.9107,                 2.1658,                0.86278,                0.08873,                0.08627,                  0.043,                0.01288,                 2.9953,                 2.4091,                0.86363,              0.0086388,              0.0086388,              0.0086388
                    277,                 2.8795,                 2.1667,                0.86203,                0.11434,                0.10452,                0.04366,                0.01352,                 2.9452,                 2.3671,                 0.8601,              0.0086338,              0.0086338,              0.0086338
                    278,                 2.8556,                 2.1425,                0.86337,                0.11682,                0.08535,                0.04289,                0.01284,                 2.9787,                 2.4118,                0.86366,              0.0086288,              0.0086288,              0.0086288
                    279,                 2.8492,                 2.1706,                0.86139,                0.07735,                 0.0896,                0.04229,                0.01281,                 3.0234,                  2.436,                0.87697,              0.0086239,              0.0086239,              0.0086239
                    280,                 2.8424,                 2.1514,                 0.8633,                0.08126,                0.10499,                0.03822,                0.01116,                 3.0877,                  2.482,                0.86718,               0.008619,               0.008619,               0.008619
                    281,                 2.9318,                 2.1603,                0.86647,                0.10164,                0.08668,                 0.0369,                0.01103,                 3.1057,                  2.505,                0.86545,               0.008614,               0.008614,               0.008614
                    282,                 2.8829,                  2.149,                0.85099,                 0.0787,                0.08813,                0.03738,                0.01124,                 3.1056,                 2.4763,                0.86141,              0.0086091,              0.0086091,              0.0086091
                    283,                 2.9005,                 2.1749,                0.86115,                0.06958,                0.08359,                0.03822,                0.01104,                 3.0445,                 2.4757,                0.86459,              0.0086041,              0.0086041,              0.0086041
                    284,                 2.8509,                 2.1434,                0.85668,                0.08965,                0.09921,                0.04096,                0.01255,                 2.9637,                 2.4206,                0.85775,              0.0085992,              0.0085992,              0.0085992
                    285,                 2.8397,                 2.1719,                0.86142,                 0.0872,                0.08864,                0.04214,                0.01276,                  2.964,                 2.4373,                0.85916,              0.0085942,              0.0085942,              0.0085942
                    286,                 2.9176,                 2.1722,                0.86191,                0.11245,                0.08963,                0.04278,                0.01283,                 2.9502,                 2.3773,                0.85813,              0.0085893,              0.0085893,              0.0085893
                    287,                 2.9156,                  2.178,                0.86145,                0.09696,                0.09679,                0.04278,                0.01244,                 2.9818,                 2.4129,                0.86175,              0.0085843,              0.0085843,              0.0085843
                    288,                 2.8696,                  2.195,                0.86069,                0.11293,                0.10437,                0.04436,                0.01353,                 2.9741,                 2.4011,                0.86669,              0.0085793,              0.0085793,              0.0085793
                    289,                 2.8633,                 2.1879,                0.85544,                0.11235,                0.09726,                0.04724,                0.01465,                 2.9982,                 2.3947,                0.86725,              0.0085744,              0.0085744,              0.0085744
                    290,                 2.8918,                 2.1655,                0.85353,                0.12596,                0.09584,                0.04312,                0.01251,                 3.0249,                 2.4301,                0.86166,              0.0085695,              0.0085695,              0.0085695
                    291,                 2.9186,                 2.1972,                0.85799,                0.09332,                0.08689,                0.04122,                0.01234,                 3.0632,                 2.4191,                0.86674,              0.0085645,              0.0085645,              0.0085645
                    292,                 2.8598,                 2.2024,                0.85562,                0.10226,                0.10342,                0.04551,                0.01383,                 3.0435,                 2.3807,                0.86112,              0.0085596,              0.0085596,              0.0085596
                    293,                 2.9266,                  2.192,                 0.8522,                0.09529,                0.09205,                0.04589,                0.01351,                 3.0604,                 2.4439,                0.86689,              0.0085546,              0.0085546,              0.0085546
                    294,                 2.8903,                 2.1552,                 0.8553,                0.10612,                0.09313,                0.04741,                0.01397,                 2.9715,                 2.4144,                0.86529,              0.0085497,              0.0085497,              0.0085497
                    295,                 2.9006,                 2.1768,                0.85251,                 0.1143,                0.09394,                0.04187,                0.01241,                 3.0151,                 2.4185,                0.86068,              0.0085447,              0.0085447,              0.0085447
                    296,                 2.8916,                 2.1626,                0.85562,                0.09703,                0.08062,                0.03988,                0.01165,                 3.0823,                 2.4761,                 0.8662,              0.0085398,              0.0085398,              0.0085398
                    297,                 2.9161,                 2.2029,                0.85472,                0.09812,                0.09619,                0.04065,                0.01145,                 3.0279,                 2.4381,                0.85769,              0.0085348,              0.0085348,              0.0085348
                    298,                 2.8713,                 2.1061,                0.85785,                0.10754,                0.09439,                0.04467,                0.01326,                 2.9663,                 2.3722,                0.85815,              0.0085299,              0.0085299,              0.0085299
                    299,                 2.8937,                 2.2043,                0.84886,                0.09502,                0.09964,                0.04202,                0.01277,                 2.9541,                 2.3892,                0.85748,              0.0085249,              0.0085249,              0.0085249
                    300,                 2.8533,                 2.1904,                0.85486,                 0.0925,                0.09157,                0.04529,                0.01335,                 2.9707,                 2.4271,                   0.86,                0.00852,                0.00852,                0.00852
                    301,                 2.8805,                  2.182,                0.84649,                0.10019,                 0.0967,                0.04494,                0.01398,                 2.9649,                 2.3634,                0.85525,               0.008515,               0.008515,               0.008515
                    302,                  2.876,                 2.1471,                0.86272,                0.11531,                0.10754,                0.04987,                0.01482,                  2.965,                 2.3417,                0.85708,                0.00851,                0.00851,                0.00851
                    303,                 2.9128,                 2.1468,                0.85247,                0.08144,                0.09552,                0.04303,                 0.0134,                 3.0107,                 2.4083,                 0.8557,              0.0085051,              0.0085051,              0.0085051
                    304,                 2.8641,                 2.1532,                 0.8537,                0.11229,                0.09676,                0.04545,                0.01452,                 2.9898,                 2.3483,                0.85546,              0.0085002,              0.0085002,              0.0085002
                    305,                 2.8602,                 2.1188,                0.85225,                  0.081,                0.10621,                0.04212,                0.01258,                 2.9744,                 2.3603,                0.85331,              0.0084952,              0.0084952,              0.0084952
                    306,                 2.8848,                 2.1439,                0.84766,                0.09902,                0.10144,                0.04708,                0.01492,                 2.9395,                 2.3299,                0.85053,              0.0084903,              0.0084903,              0.0084903
                    307,                 2.8815,                 2.1516,                0.85977,                0.10557,                0.11218,                0.04745,                0.01497,                 2.9327,                 2.3179,                0.85124,              0.0084853,              0.0084853,              0.0084853
                    308,                 2.8322,                 2.1176,                0.85815,                0.08217,                0.09544,                 0.0437,                0.01313,                 3.0288,                 2.3754,                0.86077,              0.0084803,              0.0084803,              0.0084803
                    309,                 2.8567,                 2.1355,                0.85006,                0.09596,                0.09377,                0.04396,                0.01348,                 3.0471,                 2.3661,                0.86661,              0.0084754,              0.0084754,              0.0084754
                    310,                 2.8452,                 2.1061,                0.85662,                0.11334,                0.11771,                0.04626,                0.01322,                 3.0004,                 2.3529,                0.86008,              0.0084705,              0.0084705,              0.0084705
                    311,                 2.9209,                 2.1362,                0.85218,                0.08032,                0.09187,                 0.0433,                0.01264,                   3.01,                 2.4169,                 0.8585,              0.0084655,              0.0084655,              0.0084655
                    312,                 2.8737,                 2.0848,                0.85557,                0.09423,                 0.0966,                0.04396,                0.01313,                 2.9947,                 2.3537,                0.85449,              0.0084606,              0.0084606,              0.0084606
                    313,                 2.8692,                 2.1625,                0.85277,                0.09705,                0.09423,                0.04007,                0.01211,                 3.0432,                 2.4281,                0.86034,              0.0084556,              0.0084556,              0.0084556
                    314,                 2.8751,                 2.1036,                0.87145,                0.09181,                 0.0967,                0.04301,                0.01316,                 3.0371,                 2.4112,                0.86287,              0.0084507,              0.0084507,              0.0084507
                    315,                 2.8867,                 2.1527,                0.86379,                0.10311,                  0.093,                  0.043,                  0.013,                 3.0153,                 2.3836,                 0.8581,              0.0084457,              0.0084457,              0.0084457
                    316,                 2.8932,                 2.1141,                0.86109,                0.10112,                0.10405,                0.04388,                0.01321,                 2.9734,                 2.4117,                0.85594,              0.0084408,              0.0084408,              0.0084408
                    317,                 2.8961,                 2.1416,                0.85574,                0.10856,                 0.1029,                 0.0445,                0.01351,                 2.9592,                 2.4325,                0.85236,              0.0084358,              0.0084358,              0.0084358
                    318,                  2.849,                 2.1396,                0.85691,                0.10059,                0.11627,                0.04212,                 0.0124,                  2.989,                 2.4652,                0.85107,              0.0084309,              0.0084309,              0.0084309
                    319,                 2.9234,                 2.1631,                0.84978,                 0.1494,                0.10781,                 0.0407,                 0.0119,                 3.0615,                 2.4561,                0.85992,              0.0084259,              0.0084259,              0.0084259
                    320,                 2.8176,                 2.0776,                0.85365,                 0.0977,                0.09926,                0.04379,                0.01293,                 3.0533,                 2.4195,                0.86213,              0.0084209,              0.0084209,              0.0084209
                    321,                 2.9133,                 2.1353,                0.85992,                0.10589,                0.10301,                0.04255,                0.01235,                 3.0524,                 2.4356,                 0.8591,               0.008416,               0.008416,               0.008416
                    322,                  2.859,                 2.1155,                0.84927,                0.09271,                0.09842,                0.04186,                0.01294,                 3.0559,                 2.4106,                0.86318,               0.008411,               0.008411,               0.008411
                    323,                 2.8839,                 2.1496,                0.84954,                0.09094,                0.09759,                0.04088,                0.01188,                 3.0698,                 2.4065,                0.86498,              0.0084061,              0.0084061,              0.0084061
                    324,                 2.9055,                 2.1245,                0.86038,                0.09281,                0.08968,                 0.0398,                0.01126,                 3.0823,                 2.4522,                0.86116,              0.0084012,              0.0084012,              0.0084012
                    325,                 2.8324,                  2.108,                 0.8541,                0.11079,                0.10141,                0.04205,                0.01163,                 3.0194,                 2.4218,                 0.8603,              0.0083962,              0.0083962,              0.0083962
                    326,                  2.945,                 2.1691,                0.85336,                 0.1189,                0.09562,                0.04326,                0.01246,                  2.982,                 2.3762,                0.85896,              0.0083913,              0.0083913,              0.0083913
                    327,                 2.8872,                 2.1341,                0.86355,                0.08843,                0.08695,                0.04313,                 0.0127,                 3.0207,                 2.4177,                0.86061,              0.0083863,              0.0083863,              0.0083863
                    328,                 2.8525,                 2.1597,                0.84514,                0.10522,                0.09625,                0.04484,                0.01344,                 2.9995,                 2.3886,                 0.8604,              0.0083814,              0.0083814,              0.0083814
                    329,                 2.8924,                 2.1588,                0.85826,                0.10023,                0.10568,                  0.042,                0.01182,                  2.996,                 2.4224,                0.86341,              0.0083764,              0.0083764,              0.0083764
                    330,                 2.8393,                  2.096,                0.85747,                0.09509,                0.10942,                0.04159,                 0.0118,                 3.0315,                 2.4154,                0.86035,              0.0083715,              0.0083715,              0.0083715
                    331,                 2.8969,                  2.088,                0.84359,                0.08989,                0.09635,                  0.041,                0.01149,                 3.0703,                 2.4363,                0.86056,              0.0083665,              0.0083665,              0.0083665
                    332,                 2.8828,                 2.0796,                0.85404,                0.10735,                0.10626,                0.04763,                0.01381,                 3.0463,                 2.4059,                0.85927,              0.0083616,              0.0083616,              0.0083616
                    333,                 2.8677,                 2.1464,                0.84894,                0.11533,                0.10313,                0.04664,                0.01322,                 3.0237,                 2.4036,                0.85646,              0.0083566,              0.0083566,              0.0083566
                    334,                 2.8582,                 2.0974,                0.85282,                0.10126,                0.10556,                 0.0479,                0.01425,                 3.0114,                 2.3941,                0.85617,              0.0083517,              0.0083517,              0.0083517
                    335,                 2.8479,                 2.1187,                0.85137,                0.07648,                0.09403,                0.04229,                0.01287,                 3.0067,                  2.408,                0.85995,              0.0083467,              0.0083467,              0.0083467
                    336,                 2.8573,                 2.0915,                0.85465,                0.10425,                0.09222,                 0.0452,                0.01358,                 3.0628,                 2.3735,                0.86283,              0.0083418,              0.0083418,              0.0083418
                    337,                 2.8677,                 2.1162,                0.85162,                 0.0872,                0.09508,                0.04383,                0.01359,                 3.0361,                 2.3891,                0.86532,              0.0083368,              0.0083368,              0.0083368
                    338,                 2.8784,                 2.0925,                 0.8572,                0.10733,                0.10293,                0.04736,                 0.0141,                 3.0339,                 2.3549,                0.86749,              0.0083319,              0.0083319,              0.0083319
                    339,                 2.8733,                 2.1304,                0.84611,                0.10726,                0.10359,                0.04684,                0.01292,                 3.0027,                 2.3798,                0.86025,              0.0083269,              0.0083269,              0.0083269
                    340,                 2.8666,                 2.1666,                0.85305,                0.10419,                0.09408,                0.04342,                0.01257,                 3.0687,                 2.4025,                0.86004,              0.0083219,              0.0083219,              0.0083219
                    341,                 2.8887,                 2.1391,                0.85681,                0.11639,                  0.097,                0.04241,                0.01221,                  3.037,                 2.3968,                0.85799,               0.008317,               0.008317,               0.008317
                    342,                 2.8778,                 2.1398,                0.85386,                0.13164,                0.10414,                0.04583,                0.01343,                 3.0337,                 2.3973,                0.86747,               0.008312,               0.008312,               0.008312
                    343,                 2.8118,                 2.0799,                0.86566,                0.12354,                0.10168,                 0.0482,                 0.0147,                 2.9882,                 2.3811,                0.86644,              0.0083071,              0.0083071,              0.0083071
                    344,                 2.8863,                 2.1526,                0.85102,                0.11144,                 0.1044,                0.04611,                0.01392,                 3.0037,                 2.3862,                0.87113,              0.0083022,              0.0083022,              0.0083022
                    345,                 2.8777,                 2.1104,                0.85361,                0.11016,                0.09968,                0.04816,                0.01485,                 3.0173,                 2.3816,                0.86326,              0.0082972,              0.0082972,              0.0082972
                    346,                 2.9106,                 2.1249,                0.84423,                0.10164,                 0.0963,                0.04418,                 0.0131,                 3.0807,                 2.4274,                0.86047,              0.0082922,              0.0082922,              0.0082922
                    347,                 2.8397,                 2.1084,                0.85342,                0.10252,                0.09725,                0.04501,                0.01324,                 2.9889,                 2.3903,                0.85582,              0.0082873,              0.0082873,              0.0082873
                    348,                 2.8296,                 2.1223,                0.84917,                 0.1143,                0.10028,                0.04513,                 0.0129,                 2.9848,                 2.4021,                0.86161,              0.0082824,              0.0082824,              0.0082824
                    349,                 2.8193,                 2.0962,                 0.8506,                0.09293,                0.09421,                0.04424,                0.01271,                 3.0186,                 2.4054,                  0.863,              0.0082774,              0.0082774,              0.0082774
                    350,                 2.7965,                 2.0799,                0.85363,                0.11785,                0.09973,                0.04691,                0.01333,                 3.0158,                 2.4042,                0.86433,              0.0082725,              0.0082725,              0.0082725
                    351,                 2.8446,                 2.0673,                0.85104,                0.10458,                0.10402,                0.04967,                0.01435,                  2.984,                  2.338,                0.86048,              0.0082675,              0.0082675,              0.0082675
                    352,                 2.8444,                 2.0934,                0.85358,                0.11062,                0.10792,                0.04702,                0.01378,                 2.9819,                 2.3892,                0.86339,              0.0082626,              0.0082626,              0.0082626
                    353,                 2.9144,                 2.1041,                0.85472,                0.11312,                0.10348,                0.04514,                0.01354,                 3.0036,                 2.3646,                0.85985,              0.0082576,              0.0082576,              0.0082576
                    354,                  2.847,                 2.0849,                0.85328,                0.12909,                 0.1026,                0.04394,                0.01375,                 2.9689,                 2.3586,                0.85623,              0.0082527,              0.0082527,              0.0082527
                    355,                  2.814,                 2.0784,                0.86076,                0.10375,                0.11092,                0.04528,                0.01366,                 2.9918,                 2.3683,                 0.8626,              0.0082477,              0.0082477,              0.0082477
                    356,                 2.8251,                 2.0776,                0.85656,                0.09553,                0.10274,                0.04622,                0.01362,                 3.0095,                 2.3912,                0.85707,              0.0082428,              0.0082428,              0.0082428
                    357,                 2.8286,                 2.1015,                0.85331,                0.09719,                0.10874,                0.04565,                0.01318,                 3.0219,                 2.4138,                0.86045,              0.0082378,              0.0082378,              0.0082378
                    358,                 2.8459,                 2.0948,                0.85232,                0.10234,                0.09947,                0.04807,                0.01409,                  3.027,                 2.3816,                0.86117,              0.0082328,              0.0082328,              0.0082328
                    359,                 2.8473,                 2.1119,                0.84799,                0.09601,                0.09838,                0.04585,                0.01385,                 3.0075,                 2.4281,                0.86189,              0.0082279,              0.0082279,              0.0082279
                    360,                  2.835,                 2.0631,                0.85408,                 0.1039,                0.10577,                0.04463,                0.01426,                 2.9793,                   2.45,                0.86458,              0.0082229,              0.0082229,              0.0082229
                    361,                 2.8315,                 2.0581,                0.85643,                0.11467,                0.10354,                0.04595,                0.01458,                 2.9988,                 2.4239,                0.86219,               0.008218,               0.008218,               0.008218
                    362,                 2.8706,                 2.0845,                0.85132,                0.10146,                0.09504,                0.04598,                 0.0136,                 2.9934,                 2.4443,                0.86126,              0.0082131,              0.0082131,              0.0082131
                    363,                 2.7992,                 2.0842,                0.85672,                 0.1064,                0.10715,                0.04698,                0.01388,                 2.9908,                 2.3826,                0.86054,              0.0082081,              0.0082081,              0.0082081
                    364,                 2.8686,                 2.1145,                0.84347,                 0.1052,                 0.1005,                0.04568,                 0.0138,                  3.043,                 2.4017,                0.86203,              0.0082032,              0.0082032,              0.0082032
                    365,                  2.774,                 2.0732,                0.85099,                0.09857,                0.10188,                0.04088,                0.01232,                 3.0085,                 2.4297,                0.86353,              0.0081982,              0.0081982,              0.0081982
                    366,                 2.8251,                 2.0787,                0.84752,                0.09084,                0.09246,                0.04569,                0.01352,                 3.0327,                 2.4232,                0.86605,              0.0081932,              0.0081932,              0.0081932
                    367,                 2.7967,                 2.0715,                0.85627,                0.10868,                0.10587,                0.04835,                0.01385,                 3.0427,                 2.4046,                0.86089,              0.0081883,              0.0081883,              0.0081883
                    368,                 2.8283,                 2.0301,                0.85172,                 0.1138,                0.10706,                0.04764,                0.01399,                 3.0185,                 2.3964,                0.85955,              0.0081834,              0.0081834,              0.0081834
                    369,                 2.8532,                 2.1017,                0.85563,                0.09634,                0.09933,                0.04465,                0.01363,                 3.0351,                  2.432,                0.86841,              0.0081784,              0.0081784,              0.0081784
                    370,                 2.8809,                 2.0897,                0.85589,                0.11001,                0.10643,                0.04618,                0.01359,                  3.038,                  2.424,                0.87104,              0.0081735,              0.0081735,              0.0081735
                    371,                 2.8348,                 2.0579,                0.86206,                0.12618,                0.11478,                0.04961,                0.01429,                  3.014,                 2.3996,                0.86704,              0.0081685,              0.0081685,              0.0081685
                    372,                 2.8251,                 2.0911,                0.85275,                0.11311,                0.09791,                0.05203,                0.01544,                 2.9938,                 2.3651,                0.86462,              0.0081636,              0.0081636,              0.0081636
                    373,                 2.8466,                 2.0544,                0.84861,                0.10501,                0.10149,                0.04849,                0.01442,                 3.0241,                 2.3837,                0.86336,              0.0081586,              0.0081586,              0.0081586
                    374,                  2.834,                 2.0558,                0.84863,                 0.1086,                0.10094,                0.04992,                0.01485,                 3.0063,                 2.3661,                0.86254,              0.0081537,              0.0081537,              0.0081537
                    375,                 2.7987,                 2.0167,                0.85365,                0.12443,                0.10213,                0.04765,                0.01359,                 3.0279,                 2.3342,                0.86202,              0.0081487,              0.0081487,              0.0081487
                    376,                 2.8228,                 2.0065,                0.85112,                0.10844,                0.10264,                0.04786,                0.01369,                 3.0197,                 2.3651,                0.85868,              0.0081437,              0.0081437,              0.0081437
                    377,                 2.8106,                  2.051,                0.84355,                 0.1173,                0.10619,                0.05088,                 0.0145,                 2.9726,                 2.3825,                0.85702,              0.0081388,              0.0081388,              0.0081388
                    378,                 2.8265,                 2.0555,                0.84559,                0.12933,                0.10568,                0.05271,                0.01527,                 2.9721,                 2.3836,                0.85814,              0.0081338,              0.0081338,              0.0081338
                    379,                 2.8611,                 2.0629,                 0.8609,                0.12653,                0.10233,                 0.0495,                0.01527,                 3.0352,                 2.3883,                0.86255,              0.0081289,              0.0081289,              0.0081289
                    380,                 2.7858,                 2.0322,                0.85354,                0.12259,                0.10819,                0.05029,                0.01479,                 2.9927,                 2.3739,                0.85647,              0.0081239,              0.0081239,              0.0081239
                    381,                  2.872,                 2.0731,                0.84659,                0.11389,                0.10955,                0.04852,                0.01426,                 3.0095,                 2.3923,                0.86189,               0.008119,               0.008119,               0.008119
                    382,                 2.8439,                 1.9974,                0.86395,                0.10548,                0.10576,                0.04897,                0.01454,                 3.0191,                 2.4361,                0.86208,              0.0081141,              0.0081141,              0.0081141
                    383,                 2.8289,                 2.0617,                0.85436,                0.12151,                 0.1019,                0.04645,                 0.0139,                 2.9821,                 2.4104,                0.86152,              0.0081091,              0.0081091,              0.0081091
                    384,                 2.8229,                 2.0018,                0.84738,                0.11233,                0.10742,                0.04787,                0.01415,                 2.9703,                 2.3873,                0.85845,              0.0081042,              0.0081042,              0.0081042
